0 57.98 8.41114
1 34.436 7.09012
2 44.7917 7.79986
3 39.4498 5.02586
4 49.1923 6.66711
5 36.5578 5.71229
6 52.1213 4.99137
7 43.2638 9.63629
8 44.6302 9.04877
9 44.4463 7.16044
10 45.9298 8.60739
11 47.3879 6.6523
12 55.0167 7.02881
13 36.5731 9.27382
14 38.7423 8.23642
15 55.2148 4.96015
16 52.9598 7.78161
17 64.5037 6.85138
18 54.246 5.97726
19 53.208 8.43996
20 50.812 6.16219
21 54.2088 7.64643
22 51.7495 5.15149
23 52.6647 7.69798
24 42.7884 7.91503
25 56.0321 7.19617
26 49.4215 8.55502
27 41.1064 7.97593
28 55.4518 6.93387
29 49.1131 3.86344
