0 5.79103 0
1 4.96315 0.827882
2 4.8109 0.501638
3 4.8886 0.363122
4 5.08097 0.340764
5 5.09722 0.278707
6 4.92005 0.294742
7 5.00735 0.269769
8 5.0886 0.251407
9 5.07698 0.225165
10 5.10777 0.205985
11 5.18979 0.205145
12 5.17663 0.189164
13 5.02243 0.233338
14 5.10549 0.232561
15 5.1848 0.231549
16 5.09493 0.235336
17 5.20579 0.24803
18 5.25963 0.240711
19 5.25218 0.22848
20 5.25563 0.217355
21 5.29532 0.211006
22 5.29107 0.201668
23 5.20648 0.210797
24 5.26286 0.209902
25 5.30087 0.205219
26 5.30206 0.197476
27 5.31813 0.19097
28 5.28888 0.186575
29 5.2757 0.18073
30 5.23817 0.178787
31 5.28494 0.179317
32 5.24381 0.178599
33 5.21077 0.176389
34 5.24312 0.174304
35 5.27485 0.172339
36 5.26039 0.168239
37 5.2763 0.164523
38 5.35482 0.17845
39 5.36527 0.174245
40 5.34773 0.170845
41 5.32344 0.168489
42 5.32728 0.164569
43 5.31447 0.161294
44 5.32997 0.158428
45 5.33428 0.155006
46 5.31974 0.152367
47 5.29986 0.150479
48 5.31288 0.14795
49 5.31796 0.14505
50 5.31036 0.14238
51 5.31788 0.139818
52 5.307 0.137586
53 5.34062 0.139138
54 5.3443 0.136634
55 5.35388 0.134514
56 5.34769 0.132278
57 5.32572 0.13182
58 5.33565 0.129947
59 5.34455 0.128072
60 5.32584 0.127336
61 5.32735 0.125275
62 5.34085 0.124007
63 5.34255 0.122066
64 5.31639 0.122986
65 5.31707 0.12111
66 5.31494 0.119308
67 5.292 0.119757
68 5.28792 0.118079
69 5.29833 0.116845
70 5.29537 0.115225
71 5.28504 0.114083
72 5.30207 0.113791
73 5.30204 0.112243
74 5.30235 0.110737
75 5.29676 0.109413
76 5.29016 0.108185
77 5.2983 0.107098
78 5.3094 0.106316
79 5.30759 0.104994
80 5.2968 0.104249
81 5.29961 0.103008
82 5.30642 0.101987
83 5.30419 0.10079
84 5.30393 0.0995975
85 5.30809 0.0985202
86 5.30447 0.0974486
87 5.30967 0.0964752
88 5.29896 0.0959837
89 5.29487 0.0949996
90 5.29086 0.0940352
91 5.29874 0.0933403
92 5.3051 0.09255
93 5.29879 0.0917772
94 5.30277 0.0908931
95 5.29366 0.0904014
96 5.2902 0.0895314
97 5.30415 0.0897045
98 5.32776 0.0918793
99 5.31927 0.0913513
