0 19.9457 0
1 18.2916 1.65405
2 16.6039 1.93917
3 16.3894 1.38787
4 16.0364 1.13152
5 16.1867 0.936022
6 15.9984 0.813184
7 16.0165 0.704471
8 15.7273 0.685283
9 15.7375 0.613019
10 15.5947 0.572592
11 15.25 0.626079
12 15.2871 0.577099
13 15.2666 0.534682
14 15.2622 0.497782
15 15.3959 0.484456
16 15.5058 0.468147
17 15.4383 0.446503
18 15.4571 0.422769
19 15.4157 0.403207
20 15.2691 0.410601
21 15.0638 0.442019
22 15.06 0.422382
23 15.1796 0.421737
24 15.3568 0.44159
25 15.2955 0.428659
26 15.3369 0.414545
27 15.2926 0.401917
28 15.3273 0.389359
29 15.2814 0.37894
30 15.2421 0.368615
31 15.1837 0.361651
32 15.2408 0.35514
33 15.3284 0.355489
34 15.3997 0.352478
35 15.424 0.343404
36 15.4054 0.334511
37 15.3236 0.3357
38 15.2342 0.338981
39 15.2701 0.33234
40 15.2375 0.325765
41 15.227 0.318088
42 15.1962 0.312127
43 15.1422 0.309695
44 15.0861 0.307892
45 15.1045 0.301691
46 15.1189 0.295551
47 15.0105 0.308973
48 14.9786 0.304281
49 15.0083 0.299613
50 14.9654 0.296793
51 15.0057 0.293799
52 14.9669 0.290797
53 14.9978 0.28703
54 14.9588 0.284445
55 14.9109 0.283405
56 14.9053 0.278444
57 14.9129 0.273705
58 14.907 0.269091
59 14.9337 0.265921
60 14.909 0.262698
61 14.9132 0.258461
62 14.9413 0.25588
63 14.94 0.251854
64 15.0429 0.268457
65 15.0621 0.265056
66 15.0363 0.26234
67 15.0306 0.258516
68 15.024 0.254828
69 15.0223 0.251167
70 15.0133 0.247768
71 15.047 0.246625
72 15.0395 0.243339
73 15.0299 0.240222
74 15.0812 0.242492
75 15.133 0.244821
76 15.1443 0.241885
77 15.1477 0.238787
78 15.1713 0.236923
79 15.1611 0.234166
80 15.1563 0.231306
81 15.1824 0.229949
82 15.1543 0.228889
83 15.1521 0.226158
84 15.157 0.223534
85 15.129 0.222692
86 15.1648 0.223022
87 15.1006 0.22964
88 15.1227 0.228121
89 15.1115 0.225854
90 15.115 0.223387
91 15.0787 0.223906
92 15.118 0.224931
93 15.1211 0.222548
94 15.0891 0.22251
95 15.0806 0.220346
96 15.0699 0.218325
97 15.0932 0.217346
98 15.079 0.215613
99 15.0817 0.213464
