0 13.8576 0
1 13.9251 0.0674634
2 13.9126 0.0408975
3 13.4097 0.503758
4 13.8288 0.572687
5 14.2885 0.655706
6 15.0026 0.903869
7 14.524 0.917488
8 14.661 0.820662
9 14.9009 0.772256
10 15.0485 0.713954
11 15.0821 0.652611
12 15.2798 0.632021
13 15.5367 0.639046
14 15.316 0.634535
15 15.1717 0.610837
16 15.224 0.576159
17 15.0694 0.564779
18 15.0587 0.534335
19 14.9255 0.524117
20 14.8164 0.510329
21 14.9351 0.50085
22 14.8457 0.486851
23 15.0215 0.498166
24 14.9743 0.48015
25 14.8265 0.484417
26 14.8795 0.469135
27 14.9736 0.461761
28 14.9536 0.446002
29 15.0443 0.440323
30 15.0105 0.427224
31 14.9593 0.416817
32 14.9821 0.40463
33 14.9367 0.395155
34 14.8523 0.392872
35 14.8564 0.381824
36 14.8896 0.372844
37 14.8229 0.368981
38 14.7377 0.369356
39 14.7135 0.360813
40 14.7282 0.35221
41 14.7249 0.343737
42 14.8202 0.348898
43 14.8911 0.348184
44 14.8673 0.341194
45 14.8778 0.33386
46 14.8958 0.327173
47 14.8907 0.320324
48 14.8657 0.314713
49 14.8467 0.308943
50 14.8503 0.302847
51 14.8782 0.298274
52 14.8897 0.292818
53 14.8568 0.289227
54 14.8751 0.284507
55 14.903 0.280779
56 14.9152 0.276075
57 14.9861 0.280384
58 15.0076 0.276433
59 15.0159 0.271912
60 15.012 0.267445
61 15.0558 0.26671
62 15.0449 0.262668
63 15.0011 0.262219
64 14.9959 0.258205
65 15.0195 0.25536
66 15.0109 0.251666
67 15.0521 0.251334
68 15.0813 0.249381
69 15.0759 0.245853
70 15.1237 0.247036
71 15.1311 0.243696
72 15.0948 0.243063
73 15.0535 0.243289
74 15.0544 0.240025
75 15.0565 0.236855
76 15.0595 0.233777
77 15.0632 0.230791
78 15.0529 0.228086
79 15.0599 0.225326
80 15.1102 0.228147
81 15.1199 0.225553
82 15.0817 0.226067
83 15.0493 0.225692
84 15.0533 0.223056
85 15.069 0.221007
86 15.0568 0.218794
87 15.0451 0.216609
88 15.0649 0.215076
89 15.1228 0.220409
90 15.1235 0.217974
91 15.0781 0.220303
92 15.0914 0.218324
93 15.043 0.221347
94 15.0221 0.220002
95 15.0298 0.217835
96 15.0326 0.215596
97 15.0069 0.214924
98 14.9767 0.214882
99 14.9675 0.212919
