0 -0.777978 0.00286308
1 -0.777756 0.00302539
2 -0.777385 0.00314344
3 -0.777209 0.00292445
4 -0.778192 0.00296756
5 -0.778081 0.00306761
6 -0.777937 0.00318627
7 -0.778785 0.00311821
8 -0.777962 0.00324281
9 -0.777733 0.00339544
10 -0.777631 0.00366473
11 -0.778116 0.00357794
12 -0.778744 0.0035557
13 -0.778409 0.00353594
14 -0.779623 0.00355707
15 -0.779853 0.00311175
16 -0.779644 0.00285788
17 -0.780106 0.00276113
18 -0.779454 0.00289496
19 -0.779883 0.00295024
20 -0.780258 0.00276543
21 -0.779593 0.00289949
22 -0.779904 0.00271931
23 -0.779738 0.00284449
24 -0.779952 0.00295555
25 -0.779428 0.00279325
26 -0.78 0.00251184
27 -0.780498 0.00254525
28 -0.780385 0.0027598
29 -0.77973 0.00288544
30 -0.778862 0.0028634
31 -0.779477 0.00295698
32 -0.779322 0.00318814
33 -0.779228 0.00312787
34 -0.779325 0.00288347
35 -0.779452 0.0030165
36 -0.778463 0.00300995
37 -0.778661 0.00301982
38 -0.778541 0.00294198
39 -0.777717 0.00312516
40 -0.777723 0.00313553
41 -0.777971 0.0028471
42 -0.77861 0.00300241
43 -0.779369 0.00286973
44 -0.779773 0.00312415
45 -0.779114 0.00284148
46 -0.778423 0.00265835
47 -0.780064 0.00285313
48 -0.779423 0.00276662
49 -0.778543 0.00288961
50 -0.778718 0.00283568
51 -0.778592 0.00285889
52 -0.777704 0.00294968
53 -0.777222 0.00290877
54 -0.776047 0.00314939
55 -0.776718 0.00315658
56 -0.777137 0.00307339
57 -0.777011 0.00289713
58 -0.776798 0.00289368
59 -0.776732 0.00294612
60 -0.778317 0.00308493
61 -0.778872 0.00285132
62 -0.778542 0.00291037
63 -0.777702 0.00290719
64 -0.778033 0.00321806
65 -0.779082 0.00327243
66 -0.780311 0.00303447
67 -0.780906 0.00304176
68 -0.780434 0.00301836
69 -0.780221 0.00290622
70 -0.779977 0.00291158
71 -0.779739 0.00269237
72 -0.780431 0.00259327
73 -0.781025 0.00264674
74 -0.779966 0.00265013
75 -0.778964 0.00282698
76 -0.778965 0.00310672
77 -0.777703 0.00298495
78 -0.77777 0.00310886
79 -0.777515 0.00330439
80 -0.778042 0.00344652
81 -0.778497 0.00352287
82 -0.777854 0.00354415
83 -0.777695 0.00335607
84 -0.778541 0.00347987
85 -0.778492 0.00345737
86 -0.777501 0.00323551
87 -0.777558 0.00320397
88 -0.777743 0.00316856
89 -0.776461 0.00318745
90 -0.775498 0.0030269
91 -0.775701 0.00318308
92 -0.775447 0.00292325
93 -0.775575 0.00289306
94 -0.776227 0.00283674
95 -0.776423 0.0029377
96 -0.777416 0.00283539
97 -0.777781 0.00278179
98 -0.777152 0.00286328
99 -0.776763 0.00290708
100 -0.7775 0.00298973
101 -0.7777 0.00298274
102 -0.777349 0.00262179
103 -0.777106 0.00252849
104 -0.776848 0.00267974
105 -0.777068 0.00262071
106 -0.776613 0.00276205
107 -0.776886 0.00268996
108 -0.775638 0.00270794
109 -0.776622 0.00281698
110 -0.776956 0.00280295
111 -0.776311 0.00275479
112 -0.77699 0.00269621
113 -0.778077 0.0025869
114 -0.777756 0.00272477
115 -0.77822 0.00281825
116 -0.777775 0.00270147
117 -0.778099 0.00282183
118 -0.778012 0.0028717
119 -0.777791 0.00287568
120 -0.778403 0.00281307
121 -0.778389 0.00272992
122 -0.777316 0.002695
123 -0.777252 0.0028721
124 -0.776964 0.00311428
125 -0.776461 0.00326916
126 -0.776034 0.00346382
127 -0.775226 0.00338078
128 -0.775623 0.00331385
129 -0.776906 0.00302425
130 -0.778443 0.00279726
131 -0.777965 0.00270236
132 -0.778411 0.00267468
133 -0.77843 0.00281831
134 -0.778176 0.00271732
135 -0.778552 0.00276697
136 -0.779201 0.00279575
137 -0.779563 0.00268916
138 -0.779648 0.00254768
139 -0.78042 0.00254957
140 -0.781657 0.00257672
141 -0.781918 0.00250376
142 -0.782318 0.0026564
143 -0.783204 0.00262912
144 -0.783468 0.00255131
145 -0.78353 0.00258862
146 -0.783513 0.00268788
147 -0.783506 0.0029077
148 -0.784378 0.00271207
149 -0.784355 0.00291769
150 -0.784521 0.00291311
151 -0.783721 0.00299255
152 -0.784086 0.00297832
153 -0.784338 0.00296741
154 -0.783512 0.00308233
155 -0.782777 0.00289277
156 -0.781743 0.00291881
157 -0.782139 0.00290017
158 -0.781693 0.00281012
159 -0.780792 0.00266472
160 -0.780941 0.00251459
161 -0.780181 0.00247715
162 -0.780897 0.00261271
163 -0.78137 0.00256191
164 -0.781588 0.00240941
