2.06719e-21 0
1.9267e-21 1.40484e-22
1.88322e-21 9.20304e-23
1.94232e-21 8.79096e-23
1.93747e-21 6.8267e-23
1.93577e-21 5.57657e-23
1.91836e-21 5.0245e-23
1.92999e-21 4.50407e-23
1.94858e-21 4.38583e-23
1.93492e-21 4.15389e-23
1.94121e-21 3.80964e-23
1.94722e-21 3.52928e-23
1.93158e-21 3.60381e-23
1.92991e-21 3.34065e-23
1.94552e-21 3.4801e-23
1.9495e-21 3.27952e-23
1.94505e-21 3.11259e-23
1.9435e-21 2.93866e-23
1.93721e-21 2.84985e-23
1.93953e-21 2.71351e-23
1.94306e-21 2.6051e-23
1.94044e-21 2.49765e-23
1.94173e-21 2.39008e-23
1.94292e-21 2.2914e-23
1.94411e-21 2.20106e-23
1.94161e-21 2.12938e-23
1.94059e-21 2.05155e-23
1.94192e-21 1.98136e-23
1.94717e-21 1.98273e-23
1.94059e-21 2.0255e-23
1.93991e-21 1.96024e-23
1.94295e-21 1.9221e-23
1.94398e-21 1.86582e-23
1.94308e-21 1.81238e-23
1.94366e-21 1.76079e-23
1.9433e-21 1.71157e-23
1.94388e-21 1.66569e-23
1.94445e-21 1.62226e-23
1.94259e-21 1.59102e-23
1.94392e-21 1.55642e-23
1.94456e-21 1.51935e-23
1.94505e-21 1.48353e-23
1.94345e-21 1.4574e-23
1.94388e-21 1.42453e-23
1.94167e-21 1.40996e-23
1.94077e-21 1.38188e-23
1.94599e-21 1.44943e-23
1.94663e-21 1.42036e-23
1.94236e-21 1.45523e-23
1.9412e-21 1.43054e-23
1.9436e-21 1.42255e-23
1.94217e-21 1.40216e-23
1.94169e-21 1.3763e-23
1.94515e-21 1.39412e-23
1.94285e-21 1.3877e-23
1.94306e-21 1.36286e-23
1.94115e-21 1.3523e-23
1.94071e-21 1.32953e-23
1.9421e-21 1.31424e-23
1.94473e-21 1.31859e-23
1.94385e-21 1.2998e-23
1.94253e-21 1.28542e-23
1.94265e-21 1.26491e-23
1.94368e-21 1.24925e-23
1.94469e-21 1.234e-23
1.94381e-21 1.21835e-23
1.94453e-21 1.20221e-23
1.94682e-21 1.20637e-23
1.94479e-21 1.20599e-23
1.94487e-21 1.18866e-23
1.94468e-21 1.17195e-23
1.9446e-21 1.15559e-23
1.94526e-21 1.14159e-23
1.94588e-21 1.12773e-23
1.9461e-21 1.11282e-23
1.9439e-21 1.11995e-23
1.94403e-21 1.10538e-23
1.94518e-21 1.0972e-23
1.94617e-21 1.08771e-23
1.94412e-21 1.09334e-23
1.94497e-21 1.0831e-23
1.94692e-21 1.08735e-23
1.94705e-21 1.07425e-23
1.94623e-21 1.06456e-23
1.9448e-21 1.06163e-23
1.94557e-21 1.05205e-23
1.94494e-21 1.04177e-23
1.94402e-21 1.03402e-23
1.94507e-21 1.02774e-23
1.94686e-21 1.03193e-23
1.94518e-21 1.03431e-23
1.944e-21 1.02977e-23
1.9452e-21 1.02568e-23
1.94612e-21 1.01886e-23
1.94537e-21 1.01085e-23
1.94504e-21 1.0008e-23
1.94604e-21 9.95382e-24
1.94597e-21 9.85196e-24
1.94544e-21 9.76638e-24
1.94489e-21 9.68376e-24
