93.4305 0
93.6531 0.222649
93.7042 0.138336
93.8649 0.188115
93.7337 0.196094
93.9043 0.233951
93.9108 0.197831
93.8747 0.175074
94.0072 0.203402
93.9119 0.205363
93.9088 0.185784
93.9062 0.169616
93.904 0.15604
93.9021 0.144477
93.9005 0.134511
93.8991 0.125831
93.8978 0.118205
93.8967 0.11145
93.8957 0.105426
93.8948 0.10002
93.894 0.0951413
93.8932 0.0907167
93.8926 0.0866854
93.8919 0.0829973
93.8914 0.0796102
93.8908 0.0764889
93.8903 0.073603
93.8899 0.0709271
93.8895 0.068439
93.8891 0.0661195
93.8887 0.0639521
93.8884 0.0619223
93.888 0.0600174
93.8877 0.0582263
93.8875 0.0565389
93.8872 0.0549466
93.8869 0.0534416
93.8867 0.0520168
93.8865 0.050666
93.8862 0.0493836
93.886 0.0481645
93.8858 0.0470041
93.8856 0.0458984
93.8855 0.0448435
93.8853 0.043836
93.8851 0.0428728
93.885 0.0419509
93.8848 0.0410679
93.8847 0.0402214
93.8845 0.039409
93.8844 0.0386288
93.8843 0.0378788
93.8841 0.0371575
93.884 0.0364631
93.8839 0.0357941
93.8838 0.0351493
93.8837 0.0345273
93.8836 0.033927
93.8835 0.0333471
93.8834 0.0327868
93.8833 0.0322449
93.8832 0.0317207
93.8831 0.0312133
93.883 0.0307218
93.8829 0.0302456
93.8829 0.0297839
93.8828 0.0293361
93.8827 0.0289016
93.8826 0.0284797
93.8826 0.02807
93.8825 0.0276719
93.8824 0.027285
93.8824 0.0269087
93.8823 0.0265426
93.8822 0.0261864
93.8822 0.0258396
93.8821 0.0255019
93.8821 0.0251729
93.882 0.0248523
93.882 0.0245397
93.8819 0.0242349
93.8819 0.0239376
93.8818 0.0236475
93.8818 0.0233643
93.8817 0.0230879
93.8817 0.0228179
93.8816 0.0225541
93.8816 0.0222964
93.8815 0.0220445
93.8815 0.0217982
93.8814 0.0215574
93.8814 0.0213218
93.8814 0.0210914
93.8813 0.0208658
93.8813 0.020645
93.8812 0.0204289
93.8812 0.0202172
93.8812 0.0200099
93.8811 0.0198068
93.8811 0.0196077
