-1.11928e-20 0
-1.10495e-20 1.43219e-22
-1.10083e-20 9.23824e-23
-1.10681e-20 8.85308e-23
-1.10637e-20 6.87153e-23
-1.10616e-20 5.61447e-23
-1.10437e-20 5.07314e-23
-1.10553e-20 4.54454e-23
-1.1074e-20 4.42093e-23
-1.10605e-20 4.17684e-23
-1.10669e-20 3.83131e-23
-1.10733e-20 3.55668e-23
-1.10574e-20 3.64029e-23
-1.10553e-20 3.3766e-23
-1.10711e-20 3.52041e-23
-1.1075e-20 3.31597e-23
-1.10706e-20 3.14555e-23
-1.10691e-20 2.96966e-23
-1.10625e-20 2.88609e-23
-1.10649e-20 2.74905e-23
-1.1069e-20 2.64589e-23
-1.10665e-20 2.53529e-23
-1.10679e-20 2.4269e-23
-1.10692e-20 2.32708e-23
-1.10704e-20 2.23513e-23
-1.10677e-20 2.16404e-23
-1.10667e-20 2.08476e-23
-1.10681e-20 2.01402e-23
-1.10734e-20 2.01506e-23
-1.10668e-20 2.05753e-23
-1.10662e-20 1.99093e-23
-1.10693e-20 1.9524e-23
-1.10702e-20 1.89461e-23
-1.10692e-20 1.84082e-23
-1.10699e-20 1.7886e-23
-1.10695e-20 1.73868e-23
-1.107e-20 1.69186e-23
-1.10705e-20 1.6476e-23
-1.10684e-20 1.61915e-23
-1.10697e-20 1.58362e-23
-1.10703e-20 1.54569e-23
-1.10708e-20 1.50935e-23
-1.10693e-20 1.48171e-23
-1.10697e-20 1.44818e-23
-1.10674e-20 1.43419e-23
-1.10665e-20 1.40535e-23
-1.10718e-20 1.47337e-23
-1.10723e-20 1.44335e-23
-1.10679e-20 1.48258e-23
-1.10666e-20 1.45828e-23
-1.1069e-20 1.44966e-23
-1.10676e-20 1.4286e-23
-1.1067e-20 1.4024e-23
-1.10706e-20 1.42011e-23
-1.10683e-20 1.41207e-23
-1.10685e-20 1.38684e-23
-1.10666e-20 1.37571e-23
-1.10662e-20 1.35231e-23
-1.10677e-20 1.33668e-23
-1.10703e-20 1.34027e-23
-1.10694e-20 1.32084e-23
-1.10681e-20 1.30587e-23
-1.10682e-20 1.28501e-23
-1.10692e-20 1.26862e-23
-1.10703e-20 1.25345e-23
-1.10694e-20 1.23742e-23
-1.10702e-20 1.22138e-23
-1.10726e-20 1.22623e-23
-1.10706e-20 1.225e-23
-1.10706e-20 1.20738e-23
-1.10704e-20 1.19036e-23
-1.10704e-20 1.17372e-23
-1.1071e-20 1.15927e-23
-1.10716e-20 1.14464e-23
-1.10717e-20 1.12941e-23
-1.10695e-20 1.13749e-23
-1.10695e-20 1.12264e-23
-1.10707e-20 1.11439e-23
-1.10717e-20 1.10508e-23
-1.10697e-20 1.11057e-23
-1.10706e-20 1.10073e-23
-1.10726e-20 1.10493e-23
-1.10727e-20 1.09162e-23
-1.10719e-20 1.08189e-23
-1.10704e-20 1.07889e-23
-1.10712e-20 1.06917e-23
-1.10706e-20 1.05864e-23
-1.10697e-20 1.05036e-23
-1.10707e-20 1.04388e-23
-1.10725e-20 1.04663e-23
-1.10708e-20 1.04891e-23
-1.10696e-20 1.04407e-23
-1.10708e-20 1.03992e-23
-1.10717e-20 1.03287e-23
-1.10709e-20 1.02502e-23
-1.10706e-20 1.01494e-23
-1.10716e-20 1.00958e-23
-1.10715e-20 9.99313e-24
-1.10709e-20 9.90821e-24
-1.10703e-20 9.82501e-24
