-9.12558e-21 0
-9.12541e-21 1.67749e-25
-9.1262e-21 7.89317e-25
-9.12576e-21 7.06771e-25
-9.12538e-21 6.65391e-25
-9.12556e-21 5.71098e-25
-9.12574e-21 5.14319e-25
-9.12555e-21 4.84498e-25
-9.12561e-21 4.31145e-25
-9.12543e-21 4.23633e-25
-9.12587e-21 5.80283e-25
-9.12623e-21 6.42244e-25
-9.12654e-21 6.65909e-25
-9.1268e-21 6.70413e-25
-9.12703e-21 6.64552e-25
-9.12723e-21 6.52929e-25
-9.1274e-21 6.38136e-25
-9.12756e-21 6.217e-25
-9.1277e-21 6.04541e-25
-9.12783e-21 5.87226e-25
-9.12794e-21 5.70104e-25
-9.12804e-21 5.53387e-25
-9.12814e-21 5.37198e-25
-9.12823e-21 5.21607e-25
-9.12831e-21 5.06646e-25
-9.12838e-21 4.92324e-25
-9.12845e-21 4.78635e-25
-9.12851e-21 4.65562e-25
-9.12857e-21 4.53084e-25
-9.12863e-21 4.41174e-25
-9.12868e-21 4.29807e-25
-9.12873e-21 4.18955e-25
-9.12877e-21 4.0859e-25
-9.12881e-21 3.98687e-25
-9.12885e-21 3.89218e-25
-9.12889e-21 3.8016e-25
-9.12893e-21 3.7149e-25
-9.12896e-21 3.63185e-25
-9.12899e-21 3.55226e-25
-9.12902e-21 3.47592e-25
-9.12905e-21 3.40266e-25
-9.12908e-21 3.3323e-25
-9.12911e-21 3.26469e-25
-9.12913e-21 3.19968e-25
-9.12916e-21 3.13712e-25
-9.12918e-21 3.07689e-25
-9.1292e-21 3.01887e-25
-9.12922e-21 2.96293e-25
-9.12924e-21 2.90898e-25
-9.12926e-21 2.85692e-25
-9.12928e-21 2.80664e-25
-9.1293e-21 2.75807e-25
-9.12932e-21 2.71111e-25
-9.12934e-21 2.6657e-25
-9.12935e-21 2.62176e-25
-9.12937e-21 2.57921e-25
-9.12938e-21 2.53801e-25
-9.1294e-21 2.49807e-25
-9.12941e-21 2.45936e-25
-9.12942e-21 2.42181e-25
-9.12944e-21 2.38538e-25
-9.12945e-21 2.35001e-25
-9.12946e-21 2.31566e-25
-9.12947e-21 2.28229e-25
-9.12949e-21 2.24986e-25
-9.1295e-21 2.21832e-25
-9.12951e-21 2.18765e-25
-9.12952e-21 2.1578e-25
-9.12953e-21 2.12875e-25
-9.12954e-21 2.10047e-25
-9.12955e-21 2.07292e-25
-9.12956e-21 2.04608e-25
-9.12957e-21 2.01991e-25
-9.12958e-21 1.9944e-25
-9.12958e-21 1.96953e-25
-9.12959e-21 1.94526e-25
-9.1296e-21 1.92158e-25
-9.12961e-21 1.89846e-25
-9.12962e-21 1.87589e-25
-9.12962e-21 1.85384e-25
-9.12963e-21 1.83231e-25
-9.12964e-21 1.81126e-25
-9.12965e-21 1.79069e-25
-9.12965e-21 1.77058e-25
-9.12966e-21 1.75091e-25
-9.12967e-21 1.73168e-25
-9.12967e-21 1.71285e-25
-9.12968e-21 1.69444e-25
-9.12968e-21 1.67641e-25
-9.12969e-21 1.65875e-25
-9.1297e-21 1.64147e-25
-9.1297e-21 1.62454e-25
-9.12971e-21 1.60795e-25
-9.12971e-21 1.5917e-25
-9.12972e-21 1.57577e-25
-9.12972e-21 1.56015e-25
-9.12973e-21 1.54484e-25
-9.12973e-21 1.52983e-25
-9.12974e-21 1.5151e-25
-9.12974e-21 1.50066e-25
