0 3.62609 0
1 2.55002 1.07607
2 2.21901 0.70395
3 2.03817 0.529599
4 1.94825 0.419965
5 1.8796 0.349705
6 1.82036 0.301432
7 1.78205 0.263844
8 1.74365 0.235837
9 1.71851 0.212432
10 1.70213 0.192848
11 1.6863 0.176756
12 1.67121 0.16329
13 1.65716 0.151829
14 1.64194 0.142163
15 1.63351 0.133248
16 1.62233 0.125662
17 1.61485 0.118712
18 1.60994 0.112397
19 1.60343 0.106828
20 1.5985 0.101733
21 1.59651 0.0970192
22 1.58879 0.0930257
23 1.58761 0.0890732
24 1.58408 0.0855089
25 1.58232 0.0821731
26 1.57817 0.0791801
27 1.57711 0.0763072
28 1.57463 0.0736708
29 1.57091 0.0712695
30 1.56958 0.068945
31 1.56941 0.066756
32 1.56691 0.0647499
33 1.56445 0.0628647
34 1.56236 0.061078
35 1.56116 0.0593694
36 1.55954 0.0577651
37 1.55707 0.0562787
38 1.55798 0.0548243
39 1.55451 0.053549
40 1.55335 0.0522395
41 1.55266 0.0509851
42 1.55198 0.04979
43 1.55107 0.0486537
44 1.54904 0.0476038
45 1.54683 0.0466097
46 1.54631 0.0456102
47 1.54582 0.0446526
48 1.54543 0.0437335
49 1.54439 0.0428625
50 1.54363 0.0420207
51 1.54341 0.0412052
52 1.54295 0.0404229
53 1.54207 0.0396769
54 1.54063 0.0389756
55 1.54117 0.0382772
56 1.54008 0.0376156
57 1.54081 0.0369686
58 1.54092 0.0363368
59 1.54113 0.0357267
60 1.54029 0.0351462
61 1.54033 0.0345747
62 1.53959 0.0340294
63 1.53877 0.0335036
64 1.53815 0.0329899
65 1.53692 0.0325098
66 1.53535 0.0320592
67 1.53522 0.0315845
68 1.53487 0.0311254
69 1.53424 0.0306839
70 1.53257 0.0302945
71 1.53176 0.029882
72 1.53155 0.0294705
73 1.53015 0.0291033
74 1.52948 0.0287205
75 1.52827 0.0283659
76 1.52763 0.0280024
77 1.52774 0.0276413
78 1.52753 0.02729
79 1.5274 0.0269471
80 1.52673 0.0266206
81 1.52738 0.0263019
82 1.52662 0.025994
83 1.52604 0.0256893
84 1.52569 0.0253878
85 1.52481 0.0251061
86 1.52472 0.024816
87 1.52406 0.0245412
88 1.52405 0.0242639
89 1.52397 0.0239929
90 1.52382 0.0237283
91 1.5229 0.0234868
92 1.52324 0.0232353
93 1.52276 0.0229917
94 1.52218 0.0227557
95 1.52187 0.0225197
96 1.52145 0.0222902
97 1.52153 0.0220617
98 1.52153 0.0218377
99 1.52115 0.0216215
