125.626 0
130.34 4.71393
129.903 2.75642
130.463 2.02792
130 1.63749
129 1.6701
128.687 1.44576
130 1.81456
129.462 1.68836
129.003 1.57821
129.789 1.62967
131.29 2.11329
131.155 1.94865
131.646 1.86979
132.061 1.78934
132.1 1.67423
132.348 1.59224
132.414 1.50261
132.284 1.42723
132.133 1.3624
132.171 1.29646
132.145 1.23639
131.998 1.19054
131.897 1.14435
131.884 1.0977
131.896 1.0547
132.172 1.05187
132.184 1.01368
131.942 1.00764
131.819 0.981207
132.084 0.98534
132.227 0.964611
132.284 0.936686
132.302 0.908894
132.27 0.883128
132.255 0.858367
132.309 0.83657
132.2 0.821502
132.188 0.800254
132.127 0.782397
132.273 0.776978
132.42 0.772421
132.311 0.762183
132.34 0.745247
132.416 0.732453
132.414 0.716356
132.44 0.701422
132.36 0.69128
132.384 0.677446
132.428 0.665225
132.395 0.652885
132.322 0.644403
132.21 0.641843
132.206 0.629857
132.193 0.618441
132.012 0.633689
131.869 0.638652
131.796 0.63181
131.678 0.632158
131.629 0.623433
131.522 0.622492
131.547 0.612874
131.547 0.603068
131.485 0.596809
131.482 0.587564
131.577 0.586386
131.45 0.591354
131.428 0.583032
131.421 0.574555
131.464 0.567883
131.532 0.56398
131.463 0.560336
131.532 0.556874
131.532 0.549297
131.488 0.543647
131.517 0.537182
131.371 0.549849
131.214 0.564843
131.145 0.56188
131.054 0.562335
131.05 0.555363
131.01 0.550002
131.05 0.544796
131.063 0.538439
131.087 0.5326
131.105 0.526685
131.015 0.528365
131.022 0.522375
131.15 0.531971
131.075 0.531328
131.051 0.525985
130.975 0.525822
131.002 0.520846
131.001 0.515276
130.974 0.510544
130.963 0.505299
130.972 0.500142
130.988 0.495252
130.984 0.490238
130.964 0.485717
