2.20314e-21 0
2.20313e-21 8.44958e-27
2.20314e-21 1.42791e-26
2.20318e-21 3.68647e-26
2.2032e-21 3.46439e-26
2.2032e-21 2.85867e-26
2.2032e-21 2.41622e-26
2.2032e-21 2.09589e-26
2.2032e-21 1.85071e-26
2.2032e-21 1.65661e-26
2.20321e-21 1.67665e-26
2.20321e-21 1.53225e-26
2.20321e-21 1.51148e-26
2.2032e-21 1.57752e-26
2.20319e-21 1.65939e-26
2.20319e-21 1.59091e-26
2.20318e-21 1.51634e-26
2.20318e-21 1.43965e-26
2.20318e-21 1.36355e-26
2.20318e-21 1.30138e-26
2.20319e-21 1.40904e-26
2.2032e-21 1.59784e-26
2.20321e-21 1.84759e-26
2.20322e-21 1.96263e-26
2.20323e-21 1.99755e-26
2.20323e-21 1.9212e-26
2.20323e-21 1.87382e-26
2.20324e-21 1.92022e-26
2.20324e-21 2.01509e-26
2.20325e-21 2.05734e-26
2.20325e-21 2.01949e-26
2.20326e-21 1.96799e-26
2.20326e-21 1.92663e-26
2.20326e-21 1.89658e-26
2.20327e-21 1.90733e-26
2.20327e-21 1.97017e-26
2.20328e-21 2.09956e-26
2.20329e-21 2.21921e-26
2.2033e-21 2.30474e-26
2.20331e-21 2.3703e-26
2.20331e-21 2.41013e-26
2.20332e-21 2.47042e-26
2.20333e-21 2.50041e-26
2.20333e-21 2.48561e-26
2.20334e-21 2.47229e-26
2.20334e-21 2.47135e-26
2.20335e-21 2.47206e-26
2.20335e-21 2.46584e-26
2.20336e-21 2.47622e-26
2.20336e-21 2.52931e-26
2.20337e-21 2.53916e-26
2.20338e-21 2.56752e-26
2.20338e-21 2.5932e-26
2.20339e-21 2.61092e-26
2.20339e-21 2.5978e-26
2.2034e-21 2.58059e-26
2.2034e-21 2.56222e-26
2.2034e-21 2.54258e-26
2.20341e-21 2.50969e-26
2.20341e-21 2.46818e-26
2.2034e-21 2.43754e-26
2.2034e-21 2.40898e-26
2.2034e-21 2.37927e-26
2.2034e-21 2.35627e-26
2.20339e-21 2.33221e-26
2.20339e-21 2.30376e-26
2.20339e-21 2.27153e-26
2.20339e-21 2.24655e-26
2.20339e-21 2.22606e-26
2.20338e-21 2.20565e-26
2.20338e-21 2.1772e-26
2.20338e-21 2.14777e-26
2.20338e-21 2.11921e-26
2.20339e-21 2.10298e-26
2.20339e-21 2.08953e-26
2.20339e-21 2.07735e-26
2.20339e-21 2.06225e-26
2.20339e-21 2.04933e-26
2.2034e-21 2.05292e-26
2.2034e-21 2.06486e-26
2.2034e-21 2.05453e-26
2.20341e-21 2.04104e-26
2.20341e-21 2.02535e-26
2.20341e-21 2.01076e-26
2.20341e-21 1.99467e-26
2.20341e-21 1.977e-26
2.20342e-21 1.96436e-26
2.20342e-21 1.95949e-26
2.20342e-21 1.9582e-26
2.20342e-21 1.95287e-26
2.20343e-21 1.94772e-26
2.20343e-21 1.94427e-26
2.20343e-21 1.93557e-26
2.20343e-21 1.91945e-26
2.20343e-21 1.90391e-26
2.20344e-21 1.89171e-26
2.20344e-21 1.89229e-26
2.20344e-21 1.88498e-26
2.20344e-21 1.86888e-26
2.20344e-21 1.85123e-26
